Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
63	93	0	0.359921735	101325.046	101321.746	101142.124	101420.292	85.4648049	0	0	0	0	0	3
64	94	0	0.365634779	101325.109	101321.799	101142.124	101420.292	85.4648049	0	0	0	0	0	3
65	96	0	0.371347822	101325.007	101321.848	101142.124	101420.292	85.4648049	0	0	0	0	0	3
66	97	0	0.377060866	101325.018	101321.896	101142.124	101420.292	85.4648049	0	0	0	0	0	3
67	98	0	0.382773909	101324.963	101321.942	101142.124	101420.292	85.4648049	0	0	0	0	0	3
68	100	0	0.388486953	101324.972	101321.986	101142.124	101420.292	85.4648049	0	0	0	0	0	3
69	101	0	0.394199996	101324.974	101322.03	101142.124	101420.292	85.4648049	0	0	0	0	0	3
70	103	0	0.399913039	101324.998	101322.072	101142.124	101420.292	85.4648049	0	0	0	0	0	3
71	104	0	0.405626083	101325.02	101322.114	101142.124	101420.292	85.4648049	0	0	0	0	0	3
72	105	0	0.411339126	101325.045	101322.154	101142.124	101420.292	85.4648049	0	0	0	0	0	3
73	107	0	0.41705217	101325.048	101322.194	101142.124	101420.292	85.4648049	0	0	0	0	0	3
74	108	0	0.422765213	101325.044	101322.233	101142.124	101420.292	85.4648049	0	0	0	0	0	3
75	110	0	0.428478257	101325.033	101322.27	101142.124	101420.292	85.4648049	0	0	0	0	0	3
76	111	0	0.4341913	101325.028	101322.306	101142.124	101420.292	85.4648049	0	0	0	0	0	3
77	113	0	0.439904343	101325.034	101322.342	101142.124	101420.292	85.4648049	0	0	0	0	0	3
78	114	0	0.445617387	101325.047	101322.376	101142.124	101420.292	85.4648049	0	0	0	0	0	3
79	115	0	0.45133043	101325.055	101322.41	101142.124	101420.292	85.4648049	0	0	0	0	0	3
80	117	0	0.457043474	101325.053	101322.443	101142.124	101420.292	85.4648049	0	0	0	0	0	3
81	118	0	0.462756517	101325.042	101322.475	101142.124	101420.292	85.4648049	0	0	0	0	0	3
82	120	0	0.46846956	101325.028	101322.506	101142.124	101420.292	85.4648049	0	0	0	0	0	3
83	121	0	0.474182604	101325.016	101322.537	101142.124	101420.292	85.4648049	0	0	0	0	0	3
84	122	0	0.479895647	101325.011	101322.566	101142.124	101420.292	85.4648049	0	0	0	0	0	3
