Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
58	85	0	0.331356518	-0.614738289	0.700949005	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
59	87	0	0.337069562	-0.736554617	0.676584537	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
60	88	0	0.342782605	-0.929107009	0.649823011	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
61	90	0	0.348495649	-1.04328605	0.622067125	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
62	91	0	0.354208692	-1.27327694	0.591497059	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
63	93	0	0.359921735	-1.34672417	0.560731643	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
64	94	0	0.365634779	-1.60389602	0.526909336	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
65	96	0	0.371347822	-1.60606907	0.494094283	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
66	97	0	0.377060866	-1.80185848	0.45930712	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
67	98	0	0.382773909	-1.89536522	0.424162757	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
68	100	0	0.388486953	-2.0697778	0.38748716	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
69	101	0	0.394199996	-2.2544575	0.349198107	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
70	103	0	0.399913039	-2.43447713	0.309431318	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
71	104	0	0.405626083	-2.6188753	0.268187563	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
72	105	0	0.411339126	-2.78124465	0.225834338	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
73	107	0	0.41705217	-2.94364677	0.182416789	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
74	108	0	0.422765213	-3.02405036	0.139086152	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
75	110	0	0.428478257	-3.10788706	0.0957931754	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
76	111	0	0.4341913	-3.10114039	0.0537282601	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
77	113	0	0.439904343	-3.07598955	0.0130825743	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
78	114	0	0.445617387	-3.03509467	-0.0259966212	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
79	115	0	0.45133043	-2.91650402	-0.0625853223	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
80	117	0	0.457043474	-2.84793413	-0.0974021825	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
81	118	0	0.462756517	-2.73666578	-0.129985684	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
82	120	0	0.46846956	-2.58280997	-0.159898175	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
83	121	0	0.474182604	-2.47778499	-0.187824522	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
84	122	0	0.479895647	-2.41251145	-0.21430889	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
85	124	0	0.485608691	-2.34692872	-0.239398535	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
86	125	0	0.491321734	-2.33370371	-0.263750921	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
87	127	0	0.497034778	-2.27438939	-0.286861708	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
88	128	0	0.502747821	-2.24734884	-0.309139971	-32.7887177	31.7745865	27.4552022	0	0	0	0	0	3
89	130	0	0.508460864	-2.28385804	-0.0686175553	-32.7887177	31.7745865	16.5787694	0	0	0	0	0	3
90	131	0	0.514173908	-2.36212887	-0.0761762352	-32.7887177	31.7745865	10.5456033	0	0	0	0	0	3
91	132	0	0.519886951	-2.35580872	-0.464021635	-32.7887177	12.4891819	10.5456033	0	0	0	0	0	3
92	134	0	0.525599995	-2.42035571	-0.118926613	-3.10788706	12.4891819	7.10357612	0	0	0	0	0	3
93	135	0	0.531313038	-2.44201488	-0.267925691	-3.10788706	12.4891819	4.50567837	0	0	0	0	0	3
94	137	0	0.537026082	-2.55027856	-0.438828652	-3.10788706	10.9678198	4.46939319	0	0	0	0	0	3
95	138	0	0.542739125	-2.59614407	-0.592964604	-3.10788706	10.8046213	4.59833615	0	0	0	0	0	3
96	139	0	0.548452168	-2.62596046	-0.701495151	-3.10788706	10.8046213	4.7068667	0	0	0	0	0	3
97	141	0	0.554165212	-2.6431412	-0.760298872	-3.10788706	10.8046213	4.76567042	0	0	0	0	0	3
98	142	0	0.559878255	-2.7233536	-0.914025859	-3.10788706	10.0672467	4.91939741	0	0	0	0	0	3
99	144	0	0.565591299	-2.7621517	-1.05981448	-3.10788706	6.0125545	5.06518603	0	0	0	0	0	3
100	145	0	0.571304342	-2.70051073	-1.15882658	-3.10788706	5.81329512	5.16419813	0	0	0	0	0	3
101	150	0	0.577017385	-2.66190101	-1.24362253	-3.10788706	5.81329512	5.24899408	0	0	0	0	0	3
102	152	0	0.582730429	-2.62851092	-1.33955215	-3.10788706	4.8249186	5.3449237	0	0	0	0	0	3
103	153	0	0.588443472	-2.59094163	-1.41013452	-3.10788706	4.8249186	5.41550607	0	0	0	0	0	3
104	154	0	0.594156516	-2.55423571	-1.49286376	-3.10788706	4.8249186	5.49823531	0	0	0	0	0	3
105	156	0	0.599869559	-2.52089194	-1.57633888	-3.10788706	3.08882747	5.41683551	0	0	0	0	0	3
106	157	0	0.605582603	-2.45825505	-1.61606477	-3.10788706	3.08882747	5.41699986	0	0	0	0	0	3
107	158	0	0.611295646	-2.40426372	-1.67848626	-3.10788706	2.18145547	5.28934253	0	0	0	0	0	3
108	160	0	0.617008689	-2.34531442	-1.72737946	-3.10788706	2.18145547	5.28934253	0	0	0	0	0	3
109	161	0	0.622721733	-2.30623067	-1.77837589	-3.10788706	0.375928025	3.48381508	0	0	0	0	0	3
110	162	0	0.628434776	-2.26660854	-1.79530609	-3.10788706	0.375928025	3.48381508	0	0	0	0	0	3
111	164	0	0.63414782	-2.2014269	-1.82459421	-3.10788706	0.283339362	3.39122642	0	0	0	0	0	3
112	165	0	0.639860863	-2.17753515	-1.85255869	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
113	166	0	0.645573906	-2.13732482	-1.87504309	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
114	168	0	0.65128695	-2.08674382	-1.89049634	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
115	169	0	0.656999993	-2.02940844	-1.90050068	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
116	170	0	0.662713037	-2.02846997	-1.90373787	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
117	172	0	0.66842608	-1.98281266	-1.90381016	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
118	173	0	0.674139124	-1.97670296	-1.90054165	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
119	174	0	0.679852167	-1.9395624	-1.88849065	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
120	176	0	0.68556521	-1.93984538	-1.87820581	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
121	177	0	0.691278254	-1.91896628	-1.86622771	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
122	178	0	0.696991297	-1.92173937	-1.86019005	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
123	180	0	0.702704341	-1.90201271	-1.85899117	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
124	181	0	0.708417384	-1.92030982	-1.85923401	-3.10788706	0.108830962	3.21671802	0	0	0	0	0	3
125	183	0	0.714130428	-1.88006996	-1.8610187	-3.10788706	0.108830962	3.20940942	0	0	0	0	0	3
126	184	0	0.719843471	-1.88474386	-1.86304118	-3.10788706	0.108830962	3.14361743	0	0	0	0	0	3
127	186	0	0.725556514	-1.88407084	-1.87012962	-3.10788706	0.108830962	3.08301076	0	0	0	0	0	3
128	187	0	0.731269558	-1.87848873	-1.87801631	-3.10788706	0.108830962	3.03256521	0	0	0	0	0	3
129	189	0	0.736982601	-1.85390849	-1.88898042	-3.10788706	0.108830962	2.97943462	0	0	0	0	0	3
130	190	0	0.742695645	-1.90243483	-1.89806798	-3.10788706	0.108830962	2.9274376	0	0	0	0	0	3
131	192	0	0.748408688	-1.78872119	-1.90520973	-3.10788706	0.108830962	2.88595781	0	0	0	0	0	3
132	193	0	0.754121731	-1.85023512	-1.91642758	-3.10788706	0.108830962	2.86967944	0	0	0	0	0	3
133	194	0	0.759834775	-1.83284299	-1.93433964	-3.10788706	0.108830962	2.86028695	0	0	0	0	0	3
134	196	0	0.765547818	-1.78740815	-1.95121067	-3.10788706	0.108830962	2.85671161	0	0	0	0	0	3
135	197	0	0.771260862	-1.77218184	-1.97095101	-3.10788706	0.108830962	2.85985466	0	0	0	0	0	3
136	199	0	0.776973905	-1.83362721	-1.9930244	-3.10788706	0.0745678748	2.86161351	0	0	0	0	0	3
137	200	0	0.782686949	-1.76050032	-2.01181975	-3.10788706	0.0745678748	2.86193256	0	0	0	0	0	3
138	201	0	0.788399992	-1.78560112	-2.03148311	-3.10788706	0.0745678748	2.86638915	0	0	0	0	0	3
139	203	0	0.794113035	-1.82536515	-2.05307325	-3.10788706	-0.0303149758	2.87134043	0	0	0	0	0	3
140	204	0	0.799826079	-1.77972131	-2.07295287	-3.10788706	-0.107322391	2.87246463	0	0	0	0	0	3
141	205	0	0.805539122	-1.7752693	-2.091129	-3.10788706	-0.107322391	2.87384754	0	0	0	0	0	3
142	207	0	0.811252166	-1.83465346	-2.11075776	-3.10788706	-0.2541462	2.85374086	0	0	0	0	0	3
143	208	0	0.816965209	-1.7583911	-2.12785145	-3.10788706	-0.299652329	2.80823473	0	0	0	0	0	3
144	210	0	0.822678253	-1.77100834	-2.14457141	-3.10788706	-0.443221822	2.66466523	0	0	0	0	0	3
145	211	0	0.828391296	-1.82778175	-2.16030504	-3.10788706	-0.614738289	2.49314877	0	0	0	0	0	3
146	212	0	0.834104339	-1.7575893	-2.17329199	-3.10788706	-0.736554617	2.37133244	0	0	0	0	0	3
147	214	0	0.839817383	-1.767768	-2.18501032	-3.10788706	-0.929107009	2.17878005	0	0	0	0	0	3
148	215	0	0.845530426	-1.83673454	-2.19532427	-3.10788706	-1.04328605	2.064601	0	0	0	0	0	3
149	216	0	0.85124347	-1.77776171	-2.20367059	-3.10788706	-1.27327694	1.83461011	0	0	0	0	0	3
150	218	0	0.856956513	-1.78680942	-2.20950618	-3.10788706	-1.34672417	1.76116288	0	0	0	0	0	3
151	219	0	0.862669556	-1.85949258	-2.2153331	-3.10788706	-1.60389602	1.50399104	0	0	0	0	0	3
152	220	0	0.8683826	-1.78798653	-2.21742503	-3.10788706	-1.60606907	1.50181798	0	0	0	0	0	3
153	222	0	0.874095643	-1.79315082	-2.21955096	-3.10788706	-1.7575893	1.35029775	0	0	0	0	0	3
154	223	0	0.879808687	-1.87434329	-2.22037465	-3.10788706	-1.7575893	1.35029775	0	0	0	0	0	3
155	224	0	0.88552173	-1.80769411	-2.21937839	-3.10788706	-1.7575893	1.35029775	0	0	0	0	0	3
156	226	0	0.891234774	-1.81942171	-2.21653344	-3.10788706	-1.7575893	1.35029775	0	0	0	0	0	3
157	227	0	0.896947817	-1.8826095	-2.21230789	-3.10788706	-1.7575893	1.35029775	0	0	0	0	0	3
158	228	0	0.90266086	-1.81258983	-2.20524099	-3.10788706	-1.7575893	1.35029775	0	0	0	0	0	3
159	230	0	0.908373904	-1.8138264	-2.19609271	-3.10788706	-1.7575893	1.35029775	0	0	0	0	0	3
160	231	0	0.914086947	-1.88184328	-2.18587224	-3.10788706	-1.7575893	1.35029775	0	0	0	0	0	3
161	233	0	0.919799991	-1.80048465	-2.17288176	-3.10788706	-1.7575893	1.35029775	0	0	0	0	0	3
162	234	0	0.925513034	-1.81521204	-2.15914496	-3.10788706	-1.7575893	1.35029775	0	0	0	0	0	3
163	235	0	0.931226078	-1.86608031	-2.14503352	-3.10114039	-1.7575893	1.34355108	0	0	0	0	0	3
164	237	0	0.936939121	-1.79990229	-2.13024672	-3.07598955	-1.7575893	1.31840024	0	0	0	0	0	3
165	238	0	0.942652164	-1.79518873	-2.11569217	-3.03509467	-1.7575893	1.27750537	0	0	0	0	0	3
166	239	0	0.948365208	-1.87578329	-2.10251817	-2.91650402	-1.7575893	1.15891471	0	0	0	0	0	3
167	241	0	0.954078251	-1.79242809	-2.08974458	-2.84793413	-1.7575893	1.09034483	0	0	0	0	0	3
168	242	0	0.959791295	-1.80867458	-2.07793482	-2.7621517	-1.7575893	1.00456239	0	0	0	0	0	3
169	243	0	0.965504338	-1.87020199	-2.06808864	-2.7621517	-1.7575893	1.00456239	0	0	0	0	0	3
170	245	0	0.971217381	-1.7963699	-2.05915182	-2.7621517	-1.7575893	1.00456239	0	0	0	0	0	3
171	246	0	0.976930425	-1.79975694	-2.05144695	-2.7621517	-1.7575893	1.00456239	0	0	0	0	0	3
172	247	0	0.982643468	-1.87444168	-2.04533252	-2.7621517	-1.7575893	1.00456239	0	0	0	0	0	3
173	249	0	0.988356512	-1.79626823	-2.03907502	-2.7621517	-1.7575893	1.00456239	0	0	0	0	0	3
174	250	0	0.994069555	-1.79300257	-2.03293069	-2.7621517	-1.7575893	1.00456239	0	0	0	0	0	3
175	251	0	0.999782599	-1.86412284	-2.02826857	-2.7621517	-1.7575893	1.00456239	0	0	0	0	0	3
176	253	0	1.00549564	-1.78536326	-2.02301873	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
177	254	0	1.01120869	-1.79057592	-2.01741325	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
178	255	0	1.01692173	-1.84951327	-2.01158808	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
179	257	0	1.02263477	-1.76948906	-2.00492535	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
180	258	0	1.02834782	-1.78109829	-1.99766106	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
181	260	0	1.03406086	-1.84451624	-1.99087131	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
182	261	0	1.0397739	-1.76704654	-1.98197094	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
183	262	0	1.04548695	-1.77585107	-1.97264943	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
184	264	0	1.05119999	-1.85107026	-1.96384386	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
185	265	0	1.05691303	-1.77061887	-1.95392883	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
186	266	0	1.06262608	-1.78799764	-1.94329979	-2.7621517	-1.7575893	1.00456239	1.93689912	0	100	0	0	3
187	268	0	1.06833912	-1.85205846	-1.93295782	-2.70051073	-1.7575893	0.942921422	1.93689912	0	100	0	0	3
188	269	0	1.07405216	-1.78173834	-1.92251722	-2.66190101	-1.7575893	0.904311702	1.93689912	0	100	0	0	3
189	270	0	1.07976521	-1.78051667	-1.91250149	-2.62851092	-1.7575893	0.870921612	1.93689912	0	100	0	0	3
190	272	0	1.08547825	-1.85518188	-1.90371366	-2.59094163	-1.7575893	0.810240129	1.93689912	0	100	0	0	3
191	273	0	1.09119129	-1.76901194	-1.89437355	-2.55423571	-1.7575893	0.727510892	1.93689912	0	100	0	0	3
192	274	0	1.09690434	-1.78455329	-1.88562716	-2.52089194	-1.7575893	0.644035772	1.93689912	0	100	0	0	3
193	276	0	1.10261738	-1.84742616	-1.87797414	-2.45825505	-1.7575893	0.604309885	1.93689912	0	100	0	0	3
194	277	0	1.10833042	-1.77567147	-1.87021751	-2.40426372	-1.7575893	0.541888394	1.93689912	0	100	0	0	3
195	278	0	1.11404347	-1.77566223	-1.86307431	-2.34531442	-1.7575893	0.492995196	1.93689912	0	100	0	0	3
196	280	0	1.11975651	-1.84721823	-1.85741413	-2.30623067	-1.7575893	0.441998762	1.93689912	0	100	0	0	3
197	281	0	1.12546955	-1.765566	-1.85127021	-2.26660854	-1.7575893	0.425068568	1.93689912	0	100	0	0	3
198	282	0	1.1311826	-1.76969857	-1.84562351	-2.2014269	-1.7575893	0.395780444	1.93689912	0	100	0	0	3
199	284	0	1.13689564	-1.83393579	-1.84144747	-2.17753515	-1.7575893	0.378927182	1.93689912	0	100	0	0	3
200	285	0	1.14260868	-1.75732	-1.8366723	-2.13732482	-1.75732	0.380004819	1.93689912	0	100	0	0	3
201	289	0	1.14832173	-1.77220806	-1.83252325	-2.08674382	-1.75732	0.329423821	1.93689912	0	100	0	0	3
202	291	0	1.15403477	-1.82880311	-1.8295921	-2.02940844	-1.75732	0.272088441	1.93689912	0	100	0	0	3
203	292	0	1.15974781	-1.76314709	-1.8265664	-2.02846997	-1.75732	0.27114997	1.93689912	0	100	0	0	3
