Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
23	14	0.0405939179	0.0935642003	8.97528739	10.1386303	7.29623108	74.6265224	64.4878922	0	0	0	0	0	3
24	14	0.0444581626	0.097632209	8.84356851	10.0260652	7.29623108	74.6265224	64.6004572	0	0	0	0	0	3
25	15	0.0483404541	0.101700218	8.78712803	9.92656438	7.29623108	74.6265224	64.699958	0	0	0	0	0	3
26	15	0.0541576822	0.105768226	8.74934867	9.80011635	7.29623108	74.6265224	64.8264061	0	0	0	0	0	3
27	16	0.0599988886	0.109836235	8.60303884	9.68357457	7.29623108	74.6265224	64.9429478	0	0	0	0	0	3
28	16	0.0658428713	0.113904244	8.53934095	9.58201641	7.29623108	74.6265224	65.044506	0	0	0	0	0	3
29	17	0.0717359541	0.117972253	8.40191032	9.48507112	7.29623108	74.6265224	65.1414513	0	0	0	0	0	3
30	17	0.0776390428	0.122040261	8.26583693	9.39236972	7.29623108	74.6265224	65.2341527	0	0	0	0	0	3
31	18	0.0854256947	0.12610827	8.18919146	9.28269862	7.29623108	74.6265224	65.3438238	0	0	0	0	0	3
32	18	0.0931595987	0.130176279	8.06840713	9.18189082	7.29623108	74.6265224	65.4446316	0	0	0	0	0	3
33	19	0.101024201	0.134244287	8.03400989	9.09252978	7.29623108	74.6265224	65.5339926	0	0	0	0	0	3
34	19	0.108751091	0.138312296	7.97621555	9.01321438	7.29623108	74.6265224	65.613308	0	0	0	0	0	3
35	20	0.116545906	0.142380305	7.94253001	8.94160494	7.29623108	74.6265224	65.6849175	0	0	0	0	0	3
36	20	0.124219485	0.146448313	7.94576202	8.88008739	7.29623108	74.6265224	65.746435	0	0	0	0	0	3
37	21	0.13200356	0.150516322	7.90368555	8.82251026	7.29623108	74.6265224	65.8040122	0	0	0	0	0	3
38	22	0.139661288	0.154584331	7.93431413	8.77380983	7.29623108	74.6265224	65.8527126	0	0	0	0	0	3
39	22	0.147462692	0.15865234	7.90774802	8.72799148	7.29623108	74.6265224	65.8985309	0	0	0	0	0	3
40	23	0.155107572	0.162720348	7.93755569	8.68903279	7.29623108	74.6265224	65.9374896	0	0	0	0	0	3
41	23	0.162943559	0.166788357	7.91888838	8.6519964	7.29623108	74.6265224	65.974526	0	0	0	0	0	3
42	24	0.170565025	0.170856366	7.97998225	8.62196836	7.29623108	74.6265224	66.0045541	0	0	0	0	0	3
43	25	0.178408284	0.174924374	7.92591719	8.59136828	7.29623108	74.6265224	66.0351541	0	0	0	0	0	3
44	26	0.186001605	0.178992383	7.98558069	8.56663763	7.29623108	74.6265224	66.0598848	0	0	0	0	0	3
45	27	0.19383651	0.183060392	7.95793887	8.54203392	7.29623108	74.6265224	66.0844885	0	0	0	0	0	3
46	27	0.201412519	0.187128401	8.00091461	8.52168005	7.29623108	74.6265224	66.1048424	0	0	0	0	0	3
47	28	0.209216051	0.191196409	7.9839008	8.50162147	7.29623108	74.6265224	66.124901	0	0	0	0	0	3
48	29	0.216778936	0.195264418	8.02705829	8.48506512	7.29623108	74.6265224	66.1414573	0	0	0	0	0	3
49	30	0.224545716	0.199332427	7.9806111	8.46761663	7.29623108	74.6265224	66.1589058	0	0	0	0	0	3
50	31	0.232180537	0.203400435	8.04478556	8.45371263	7.29623108	74.6265224	66.1728098	0	0	0	0	0	3
51	32	0.240002115	0.207468444	8.01726118	8.43948884	7.29623108	74.6265224	66.1870336	0	0	0	0	0	3
52	33	0.247656511	0.211536453	8.03320625	8.42693174	7.29623108	74.6265224	66.1995907	0	0	0	0	0	3
