Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
76	19	0.266399473	0.284728554	5.6689541	5.94214302	3.80567496	65.7128692	59.7707262	0	0	0	0	0	3
77	20	0.271394416	0.288474982	5.6863517	5.93743525	3.80567496	65.7128692	59.775434	0	0	0	0	0	3
78	20	0.276359836	0.29222141	5.67735996	5.93276242	3.80567496	65.7128692	59.7801068	0	0	0	0	0	3
79	20	0.281416311	0.295967839	5.69377031	5.92846822	3.80567496	65.7128692	59.784401	0	0	0	0	0	3
80	20	0.28632599	0.299714267	5.67460574	5.9241152	3.80567496	65.7128692	59.788754	0	0	0	0	0	3
81	21	0.291319626	0.303460695	5.69272589	5.92014885	3.80567496	65.7128692	59.7927203	0	0	0	0	0	3
82	21	0.296283345	0.307207124	5.68096824	5.91614179	3.80567496	65.7128692	59.7967274	0	0	0	0	0	3
83	21	0.301337569	0.310953552	5.70119936	5.91253664	3.80567496	65.7128692	59.8003326	0	0	0	0	0	3
84	21	0.306245415	0.31469998	5.67757033	5.90877111	3.80567496	65.7128692	59.8040981	0	0	0	0	0	3
85	22	0.311236972	0.318446409	5.69574115	5.90535457	3.80567496	65.7128692	59.8075146	0	0	0	0	0	3
86	22	0.31619787	0.322192837	5.680789	5.90183132	3.80567496	65.7128692	59.8110379	0	0	0	0	0	3
87	22	0.321252471	0.325939265	5.69006076	5.89849931	3.80567496	65.7128692	59.8143699	0	0	0	0	0	3
88	22	0.326155735	0.329685694	5.67298113	5.89510898	3.80567496	65.7128692	59.8177602	0	0	0	0	0	3
89	22	0.331145823	0.333432122	5.69863331	5.89214826	3.80567496	65.7128692	59.8207209	0	0	0	0	0	3
90	23	0.336103449	0.33717855	5.67865433	5.88899916	3.80567496	65.7128692	59.82387	0	0	0	0	0	3
91	23	0.341155869	0.340924979	5.69489498	5.88612453	3.80567496	65.7128692	59.8267447	0	0	0	0	0	3
92	23	0.346062231	0.344671407	5.67512897	5.8831331	3.80567496	65.7128692	59.8297361	0	0	0	0	0	3
93	23	0.351056153	0.348417835	5.70004169	5.88052855	3.80567496	65.7128692	59.8323407	0	0	0	0	0	3
94	24	0.356022105	0.352164264	5.68581035	5.87781253	3.80567496	65.7128692	59.8350567	0	0	0	0	0	3
95	24	0.361081408	0.355910692	5.69542872	5.87525706	3.80567496	65.7128692	59.8376121	0	0	0	0	0	3
96	24	0.365993585	0.35965712	5.67027016	5.87250583	3.80567496	65.7128692	59.8403634	0	0	0	0	0	3
97	24	0.370991387	0.363403549	5.68940318	5.87003917	3.80567496	65.7128692	59.84283	0	0	0	0	0	3
98	25	0.375961231	0.367149977	5.67509251	5.86746216	3.80567496	65.7128692	59.845407	0	0	0	0	0	3
99	25	0.381020553	0.370896405	5.69137387	5.865124	3.80567496	65.7128692	59.8477452	0	0	0	0	0	3
100	25	0.385934922	0.374642834	5.67263636	5.86267293	3.80567496	65.7128692	59.8501963	0	0	0	0	0	3
101	26	0.39093211	0.378389262	5.69182681	5.86048904	3.80567496	65.7128692	59.8523802	0	0	0	0	0	3
102	27	0.395901719	0.38213569	5.67919652	5.85821334	3.80567496	65.7128692	59.8546559	0	0	0	0	0	3
103	27	0.40096269	0.385882119	5.6934369	5.85613353	3.80567496	65.7128692	59.8567357	0	0	0	0	0	3
104	27	0.405877444	0.389628547	5.67471441	5.85393673	3.80567496	65.7128692	59.8589325	0	0	0	0	0	3
105	27	0.410875192	0.393374976	5.69125105	5.85195788	3.80567496	65.7128692	59.8609113	0	0	0	0	0	3
106	28	0.415845607	0.397121404	5.67292732	5.849818	3.80567496	65.7128692	59.8630512	0	0	0	0	0	3
107	28	0.420904607	0.400867832	5.68545267	5.84784244	3.80567496	65.7128692	59.8650268	0	0	0	0	0	3
108	28	0.425818857	0.404614261	5.6648019	5.84573002	3.80567496	65.7128692	59.8671392	0	0	0	0	0	3
109	28	0.430816659	0.408360689	5.68663545	5.8438844	3.80567496	65.7128692	59.8689848	0	0	0	0	0	3
110	29	0.43578674	0.412107117	5.66339719	5.84182597	3.80567496	65.7128692	59.8710432	0	0	0	0	0	3
111	29	0.440848297	0.415853546	5.67951943	5.83996247	3.80567496	65.7128692	59.8729067	0	0	0	0	0	3
112	29	0.445762331	0.419599974	5.66470489	5.83803045	3.80567496	65.7128692	59.8748388	0	0	0	0	0	3
113	29	0.450760631	0.423346402	5.68184501	5.83629857	3.80567496	65.7128692	59.8765706	0	0	0	0	0	3
114	29	0.455730155	0.427092831	5.66244494	5.83440278	3.80567496	65.7128692	59.8784664	0	0	0	0	0	3
115	30	0.460789094	0.430839259	5.68154508	5.83272458	3.80567496	65.7128692	59.8801446	0	0	0	0	0	3
116	30	0.465701322	0.434585687	5.66314536	5.83093585	3.80567496	65.7128692	59.8819334	0	0	0	0	0	3
117	30	0.470696191	0.438332116	5.68260871	5.82936185	3.80567496	65.7128692	59.8835073	0	0	0	0	0	3
118	30	0.475661769	0.442078544	5.66747239	5.82767184	3.80567496	65.7128692	59.8851974	0	0	0	0	0	3
119	31	0.480719824	0.445824972	5.68845691	5.82620704	3.80567496	65.7128692	59.8866622	0	0	0	0	0	3
120	31	0.48563106	0.449571401	5.6675909	5.82460294	3.80567496	65.7128692	59.8882663	0	0	0	0	0	3
121	31	0.490626752	0.453317829	5.68835799	5.82321566	3.80567496	65.7128692	59.8896535	0	0	0	0	0	3
122	31	0.495595164	0.457064257	5.67324328	5.82171217	3.80567496	65.7128692	59.891157	0	0	0	0	0	3
123	32	0.500652942	0.460810686	5.68923216	5.8203738	3.80567496	65.7128692	59.8924954	0	0	0	0	0	3
124	32	0.505567524	0.464557114	5.67156277	5.81892722	3.80567496	65.7128692	59.893942	0	0	0	0	0	3
125	32	0.510564045	0.468303542	5.69418673	5.81770648	3.80567496	65.7128692	59.8951627	0	0	0	0	0	3
126	32	0.515534823	0.472049971	5.67396584	5.81632053	3.80567496	65.7128692	59.8965487	0	0	0	0	0	3
127	33	0.520594438	0.475796399	5.69111418	5.81510366	3.80567496	65.7128692	59.8977655	0	0	0	0	0	3
128	33	0.525509088	0.479542827	5.66821565	5.81372994	3.80567496	65.7128692	59.8991393	0	0	0	0	0	3
129	33	0.530506333	0.483289256	5.68517747	5.81251901	3.80567496	65.7128692	59.9003502	0	0	0	0	0	3
130	33	0.535475911	0.487035684	5.6690666	5.81118767	3.80567496	65.7128692	59.9016815	0	0	0	0	0	3
131	34	0.540532634	0.490782112	5.68751676	5.81003072	3.80567496	65.7128692	59.9028385	0	0	0	0	0	3
132	34	0.545445197	0.494528541	5.66245282	5.80870156	3.80567496	65.7128692	59.9041676	0	0	0	0	0	3
133	34	0.550440166	0.498274969	5.67679451	5.80750457	3.80567496	65.7128692	59.9053646	0	0	0	0	0	3
134	34	0.555407609	0.502021397	5.66095251	5.80619384	3.80567496	65.7128692	59.9066754	0	0	0	0	0	3
135	35	0.560465846	0.505767826	5.6818812	5.76786514	3.80567496	12.7063013	8.90062629	0	0	0	0	0	3
136	35	0.565379606	0.509514254	5.66511515	5.76380873	3.80567496	6.69998497	2.89431001	0	0	0	0	0	3
137	35	0.570376634	0.513260682	5.67755245	5.76318306	3.80567496	6.69998497	2.89431001	0	0	0	0	0	3
138	35	0.575347402	0.517007111	5.66150029	5.76322155	5.2879847	6.69998497	1.41200027	0	0	0	0	0	3
139	36	0.580406217	0.520753539	5.68907822	5.76280974	5.34218081	6.69998497	1.35780416	0	0	0	0	0	3
140	36	0.585322485	0.524499967	5.66767965	5.76237983	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
141	36	0.590320583	0.528246396	5.68512806	5.76152455	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
142	36	0.595292384	0.531992824	5.66039016	5.76039089	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
143	37	0.600353759	0.535739252	5.67596979	5.7587462	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
144	37	0.605268148	0.539485681	5.65610431	5.75706046	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
145	37	0.610266918	0.543232109	5.67794838	5.7552977	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
146	37	0.615237667	0.546978537	5.65917214	5.75350417	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
147	37	0.620297866	0.550724966	5.67580684	5.75164604	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
148	38	0.625212737	0.554471394	5.66237316	5.74978446	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
149	38	0.630210344	0.558217822	5.68417332	5.74799148	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
150	38	0.635179682	0.561964251	5.66847013	5.74548005	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
151	38	0.640240959	0.565710679	5.6897425	5.74290645	5.6540151	6.69998497	1.04596987	0	0	0	0	0	3
152	39	0.645154878	0.569457107	5.66835116	5.7400934	5.6540151	6.67122177	1.01720667	0	0	0	0	0	3
153	39	0.650152949	0.573203536	5.68632771	5.73748796	5.6540151	6.60766387	0.953648768	0	0	0	0	0	3
154	39	0.65512259	0.576949964	5.67336102	5.73496286	5.6540151	6.59271017	0.938695073	0	0	0	0	0	3
155	39	0.660180497	0.580696392	5.68946692	5.73157866	5.6540151	6.56488069	0.91086559	0	0	0	0	0	3
156	40	0.665091933	0.584442821	5.66186632	5.72812435	5.6540151	6.52987009	0.875854986	0	0	0	0	0	3
157	40	0.670085668	0.588189249	5.67960341	5.72494738	5.6540151	6.51074631	0.856731208	0	0	0	0	0	3
158	40	0.675049793	0.591935677	5.66206042	5.72172924	5.6540151	6.50459928	0.850584176	0	0	0	0	0	3
159	40	0.68010676	0.595682106	5.68590002	5.71873171	5.6540151	6.50459928	0.850584176	0	0	0	0	0	3
160	41	0.685015612	0.599428534	5.66272171	5.71418544	5.6540151	6.48258951	0.828574412	0	0	0	0	0	3
161	41	0.690009073	0.603174962	5.67889028	5.70989725	5.6540151	6.44945667	0.795441566	0	0	0	0	0	3
162	41	0.694973323	0.606921391	5.66012171	5.7057067	5.6540151	6.40430927	0.750294173	0	0	0	0	0	3
163	41	0.700028169	0.610667819	5.67711272	5.70192125	5.6540151	6.36152489	0.707509793	0	0	0	0	0	3
164	42	0.704936763	0.614414247	5.65843999	5.69826831	5.6540151	6.28183872	0.62782362	0	0	0	0	0	3
165	42	0.70992934	0.618160676	5.68043502	5.69426195	5.6540151	6.1744956	0.520480496	0	0	0	0	0	3
166	42	0.714891949	0.621907104	5.66127277	5.69082606	5.6540151	6.0484306	0.394415495	0	0	0	0	0	3
167	42	0.719948652	0.625653532	5.67413717	5.68827725	5.6540151	5.93084098	0.276825884	0	0	0	0	0	3
168	43	0.724856281	0.629399961	5.65172445	5.68630399	5.65172445	5.84565724	0.193932796	0	0	0	0	0	3
169	43	0.729849644	0.633146389	5.66834632	5.68510094	5.65172445	5.80118983	0.149465383	0	0	0	0	0	3
170	43	0.734812257	0.636892817	5.64810147	5.68402032	5.64810147	5.75334236	0.105240889	0	0	0	0	0	3
171	43	0.739866043	0.640639246	5.66560435	5.68345878	5.64810147	5.75334236	0.105240889	0	0	0	0	0	3
172	43	0.744773806	0.644385674	5.6529459	5.6830183	5.64810147	5.75334236	0.105240889	0	0	0	0	0	3
173	44	0.749767323	0.648132103	5.6791697	5.68299552	5.64810147	5.75334236	0.105240889	0	0	0	0	0	3
174	44	0.754733142	0.651878531	5.65778302	5.68282386	5.64810147	5.75334236	0.105240889	0	0	0	0	0	3
175	44	0.759792122	0.655624959	5.67243256	5.68259747	5.64810147	5.75334236	0.105240889	0	0	0	0	0	3
176	44	0.764704874	0.659371388	5.65246408	5.68204228	5.64810147	5.75334236	0.105240889	0	0	0	0	0	3
177	45	0.769701849	0.663117816	5.67388961	5.6816902	5.64810147	5.75334236	0.105240889	0	0	0	0	0	3
178	45	0.774671496	0.666864244	5.66096771	5.68118923	5.64810147	5.75334236	0.105240889	0	0	0	0	0	3
179	45	0.779730111	0.670610673	5.67492272	5.68062751	5.64810147	5.75161442	0.103512951	0	0	0	0	0	3
180	45	0.784644272	0.674357101	5.64942958	5.67988842	5.64810147	5.75161442	0.103512951	0	0	0	0	0	3
181	46	0.789640048	0.678103529	5.67203942	5.67930576	5.64810147	5.74637132	0.0982698435	0	0	0	0	0	3
182	46	0.794607385	0.681849958	5.65911423	5.67881614	5.64810147	5.74637132	0.0982698435	0	0	0	0	0	3
183	46	0.799665535	0.685596386	5.6757236	5.67832894	5.64810147	5.74637132	0.0982698435	0	0	0	0	0	3
184	46	0.804577586	0.689342814	5.65611405	5.67766614	5.64810147	5.73376758	0.0856661116	0	0	0	0	0	3
185	47	0.809573354	0.693089243	5.67271024	5.67720955	5.64810147	5.72921244	0.0811109675	0	0	0	0	0	3
186	47	0.814541375	0.696835671	5.65765232	5.67679039	5.64810147	5.72921244	0.0811109675	0	0	0	0	0	3
187	47	0.819597575	0.700582099	5.68018505	5.67642944	5.64810147	5.72394302	0.075841546	0	0	0	0	0	3
188	47	0.824509367	0.704328528	5.66135004	5.67605433	5.64810147	5.72394302	0.075841546	0	0	0	0	0	3
189	48	0.829503174	0.708074956	5.68238865	5.67574221	5.64810147	5.70805117	0.0599496973	0	0	0	0	0	3
190	48	0.834468434	0.711821384	5.66355559	5.67550637	5.64810147	5.70805117	0.0599496973	0	0	0	0	0	3
191	48	0.839526335	0.715567813	5.68321549	5.67532323	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
192	48	0.844437304	0.719314241	5.66522872	5.67514808	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
193	49	0.849432806	0.723060669	5.68294521	5.67502871	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
194	49	0.854399351	0.726807098	5.66130325	5.67492621	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
195	49	0.859456433	0.730553526	5.6840515	5.6748738	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
196	49	0.864368685	0.734299954	5.66571324	5.67481337	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
197	50	0.869364284	0.738046383	5.68824665	5.67482306	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
198	50	0.874332118	0.741792811	5.66459875	5.67480396	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
199	50	0.879391281	0.745539239	5.68348607	5.67475502	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
200	50	0.884303524	0.749285668	5.66385168	5.67469516	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
201	52	0.889299393	0.753032096	5.68681972	5.67475302	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
202	52	0.894266827	0.756778524	5.66233957	5.67480016	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
203	52	0.899324079	0.760524953	5.67972671	5.67484959	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
204	52	0.904237035	0.764271381	5.65960614	5.67485187	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
205	53	0.909233547	0.768017809	5.67774715	5.67484554	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
206	53	0.914202949	0.771764238	5.66690129	5.67493962	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
207	53	0.919264166	0.775510666	5.68533146	5.67506717	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
208	53	0.924179047	0.779257094	5.66520668	5.67507673	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
209	54	0.929177546	0.783003523	5.67583984	5.67504088	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
210	54	0.934146804	0.786749951	5.6577506	5.67495698	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
211	54	0.939205847	0.790496379	5.67520382	5.67487362	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
212	54	0.944118981	0.794242808	5.65930375	5.67474058	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
213	54	0.949115891	0.797989236	5.67479806	5.6745969	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
214	55	0.954084035	0.801735664	5.66023257	5.67448996	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
215	55	0.959144484	0.805482093	5.68307896	5.67441869	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
216	55	0.964057962	0.809228521	5.66568221	5.67430572	5.64810147	5.70119936	0.0530978824	0	0	0	0	0	3
217	55	0.969056699	0.812974949	5.67911884	5.67413818	5.64810147	5.70004169	0.0519402191	0	0	0	0	0	3
218	56	0.974025033	0.816721378	5.65954941	5.67400442	5.64810147	5.70004169	0.0519402191	0	0	0	0	0	3
219	56	0.97908432	0.820467806	5.67304388	5.67383468	5.64810147	5.70004169	0.0519402191	0	0	0	0	0	3
220	56	0.983996771	0.824214234	5.6506445	5.67361242	5.64810147	5.70004169	0.0519402191	0	0	0	0	0	3
221	56	0.988993999	0.827960663	5.66551524	5.67342732	5.64810147	5.70004169	0.0519402191	0	0	0	0	0	3
222	57	0.99396058	0.831707091	5.64770271	5.67323928	5.64770271	5.70004169	0.0523389862	0	0	0	0	0	3
223	57	0.999019128	0.835453519	5.66374746	5.67297765	5.64770271	5.70004169	0.0523389862	0	0	0	0	0	3
224	57	1.00393033	0.839199948	5.6532038	5.67279009	5.64770271	5.70004169	0.0523389862	0	0	0	0	0	3
225	57	1.00892687	0.842946376	5.67393635	5.67263142	5.64770271	5.70004169	0.0523389862	0	0	0	0	0	3
226	58	1.01389292	0.846692804	5.65910634	5.6725125	5.64770271	5.70004169	0.0523389862	0	0	0	0	0	3
227	58	1.01895118	0.850439233	5.67856151	5.67235247	5.64770271	5.69542872	0.0477260167	0	0	0	0	0	3
228	58	1.02386284	0.854185661	5.65954375	5.6721582	5.64770271	5.69542872	0.0477260167	0	0	0	0	0	3
229	58	1.02885932	0.857932089	5.6723118	5.67198304	5.64770271	5.69418673	0.0464840246	0	0	0	0	0	3
230	59	1.03382614	0.861678518	5.66219637	5.67192286	5.64770271	5.69418673	0.0464840246	0	0	0	0	0	3
231	59	1.03888435	0.865424946	5.68173162	5.67186634	5.64770271	5.69418673	0.0464840246	0	0	0	0	0	3
232	59	1.04379695	0.869171374	5.66402933	5.67178468	5.64770271	5.69418673	0.0464840246	0	0	0	0	0	3
233	59	1.04879365	0.872917803	5.68008974	5.67169841	5.64770271	5.69418673	0.0464840246	0	0	0	0	0	3
234	60	1.05376194	0.876664231	5.66578871	5.67164754	5.64770271	5.69418673	0.0464840246	0	0	0	0	0	3
235	60	1.05882094	0.880410659	5.67926841	5.67155428	5.64770271	5.69418673	0.0464840246	0	0	0	0	0	3
236	60	1.06373499	0.884157088	5.66805222	5.67147164	5.64770271	5.69418673	0.0464840246	0	0	0	0	0	3
